locus_tag	ftype	length_bp	gene	EC_number	COG	product
GJMMAFOP_04562	CDS	2229	purL_2	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
GJMMAFOP_04563	CDS	1431	purF_2	2.4.2.14	COG0034	Amidophosphoribosyltransferase
GJMMAFOP_04564	CDS	1044	purM_2	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
GJMMAFOP_04565	CDS	588	purN_2	2.1.2.2		Phosphoribosylglycinamide formyltransferase
GJMMAFOP_04566	CDS	1539	purH_2			Bifunctional purine biosynthesis protein PurH
GJMMAFOP_04567	CDS	1269	purD_2	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
GJMMAFOP_04568	CDS	579				hypothetical protein
GJMMAFOP_04569	CDS	1224	yjiB_2	1.14.-.-	COG2124	Putative cytochrome P450 YjiB
GJMMAFOP_04570	CDS	171				hypothetical protein
GJMMAFOP_04571	CDS	111				hypothetical protein
GJMMAFOP_04572	CDS	447				hypothetical protein
GJMMAFOP_04573	CDS	156				hypothetical protein
GJMMAFOP_04574	CDS	231				hypothetical protein
GJMMAFOP_04575	CDS	1740	yerA_2	3.5.4.2	COG1001	Putative adenine deaminase YerA
GJMMAFOP_04576	CDS	990	yerB_2			Putative lipoprotein YerB
GJMMAFOP_04577	CDS	312				hypothetical protein
GJMMAFOP_04578	CDS	687	pcrB_2	2.5.1.-	COG1646	Heptaprenylglyceryl phosphate synthase
GJMMAFOP_04579	CDS	2220	pcrA_2	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
GJMMAFOP_04580	CDS	2004	ligA_2	6.5.1.2		DNA ligase
GJMMAFOP_04581	CDS	1191				hypothetical protein
GJMMAFOP_04582	CDS	927				hypothetical protein
GJMMAFOP_04583	CDS	366				hypothetical protein
GJMMAFOP_04584	CDS	360				hypothetical protein
GJMMAFOP_04585	CDS	1302				hypothetical protein
GJMMAFOP_04586	CDS	885	php		COG1735	Phosphotriesterase homology protein
GJMMAFOP_04587	CDS	1149	yhfS_2			putative protein YhfS
GJMMAFOP_04588	CDS	1227	deoB_3	5.4.2.7	COG1015	Phosphopentomutase
GJMMAFOP_04589	CDS	1152	yhfX		COG3457	putative protein YhfX
GJMMAFOP_04590	CDS	729	nagB_2	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase 1
GJMMAFOP_04591	CDS	693	sapB_2		COG1285	Protein SapB
GJMMAFOP_04592	CDS	1482	opuE_2		COG0591	Osmoregulated proline transporter OpuE
GJMMAFOP_04593	CDS	291	gatC_2	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
GJMMAFOP_04594	CDS	1458	gatA_2	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
GJMMAFOP_04595	CDS	1431	gatB_2	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
GJMMAFOP_04596	CDS	303				hypothetical protein
GJMMAFOP_04597	CDS	282				hypothetical protein
GJMMAFOP_04598	CDS	1083	gmuG_2	3.2.1.78	COG4124	Mannan endo-1,4-beta-mannosidase
GJMMAFOP_04599	CDS	849				hypothetical protein
GJMMAFOP_04600	CDS	3159	swrC_2		COG0841	Swarming motility protein SwrC
GJMMAFOP_04601	CDS	201				hypothetical protein
GJMMAFOP_04602	CDS	543	rimJ_2	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
GJMMAFOP_04603	CDS	954	rihC	3.2.-.-		Non-specific ribonucleoside hydrolase RihC
GJMMAFOP_04604	CDS	915	dagK_2	2.7.1.107	COG1597	Diacylglycerol kinase
GJMMAFOP_04605	CDS	1383	rlmCD_3	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
GJMMAFOP_04606	CDS	2193				hypothetical protein
GJMMAFOP_04607	CDS	1056				hypothetical protein
GJMMAFOP_04608	CDS	156				hypothetical protein
GJMMAFOP_04609	CDS	1866	bglF_2		COG1263	PTS system beta-glucoside-specific EIIBCA component
GJMMAFOP_04610	CDS	1470	bglH_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
GJMMAFOP_04611	CDS	849	licT_2		COG3711	Transcription antiterminator LicT
GJMMAFOP_04612	CDS	1113	rapG_3	3.1.-.-		Response regulator aspartate phosphatase G
GJMMAFOP_04613	CDS	123				hypothetical protein
GJMMAFOP_04614	CDS	759				hypothetical protein
GJMMAFOP_04615	CDS	2874				hypothetical protein
GJMMAFOP_04616	CDS	921				hypothetical protein
GJMMAFOP_04617	CDS	891				hypothetical protein
GJMMAFOP_04618	CDS	1422	norG_3		COG1167	HTH-type transcriptional regulator NorG
GJMMAFOP_04619	CDS	918				hypothetical protein
GJMMAFOP_04620	CDS	720				putative transcriptional regulatory protein
GJMMAFOP_04621	CDS	210				hypothetical protein
GJMMAFOP_04622	CDS	315				hypothetical protein
GJMMAFOP_04623	CDS	1458	yfmT_2	1.2.1.28	COG1012	Benzaldehyde dehydrogenase YfmT
GJMMAFOP_04624	CDS	852	yfmS_2		COG0840	Putative sensory transducer protein YfmS
GJMMAFOP_04625	CDS	918	ctaB2_2	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 2
GJMMAFOP_04626	CDS	606				hypothetical protein
GJMMAFOP_04627	CDS	1425	sdcS_1			Sodium-dependent dicarboxylate transporter SdcS
GJMMAFOP_04628	CDS	1890	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
GJMMAFOP_04629	CDS	915	yofA_2		COG0583	HTH-type transcriptional regulator YofA
GJMMAFOP_04630	CDS	666	inhA	4.2.1.103		Isonitrile hydratase
GJMMAFOP_04631	CDS	903	folE2_1	3.5.4.16		GTP cyclohydrolase FolE2
GJMMAFOP_04632	CDS	1113		1.-.-.-	COG0492	Putative flavoprotein monooxygenase
GJMMAFOP_04633	CDS	1674				hypothetical protein
GJMMAFOP_04634	CDS	1203	yciC_1		COG0523	Putative metal chaperone YciC
GJMMAFOP_04635	CDS	771	bioW_2	6.2.1.14	COG1424	6-carboxyhexanoate--CoA ligase
GJMMAFOP_04636	CDS	1347	bioK_2	2.6.1.105	COG0161	L-Lysine--8-amino-7-oxononanoate transaminase
GJMMAFOP_04637	CDS	1152	bioF_2	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 2
GJMMAFOP_04638	CDS	708	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
GJMMAFOP_04639	CDS	1002	bioB_2	2.8.1.6		Biotin synthase
GJMMAFOP_04640	CDS	1197	bioI_2	1.14.14.46	COG2124	Biotin biosynthesis cytochrome P450
GJMMAFOP_04641	CDS	831				hypothetical protein
GJMMAFOP_04642	CDS	414	yfmP_2		COG0789	HTH-type transcriptional regulator YfmP
GJMMAFOP_04643	CDS	1185	yfmO_2			Multidrug efflux protein YfmO
GJMMAFOP_04644	CDS	1557	ybiT_4		COG0488	putative ABC transporter ATP-binding protein YbiT
GJMMAFOP_04645	CDS	1131	yfmL_2	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
GJMMAFOP_04646	CDS	1023	yfmJ_2	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
GJMMAFOP_04647	CDS	348	yflT_2			General stress protein 17M
GJMMAFOP_04648	CDS	1437	yflS_2		COG0471	Putative malate transporter YflS
GJMMAFOP_04649	CDS	420				hypothetical protein
GJMMAFOP_04650	CDS	714	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
GJMMAFOP_04651	CDS	2559				hypothetical protein
GJMMAFOP_04652	CDS	579				hypothetical protein
GJMMAFOP_04653	CDS	783	gloB_5	3.1.2.6		Hydroxyacylglutathione hydrolase
GJMMAFOP_04654	CDS	780	yflN_2	3.-.-.-	COG0491	putative metallo-hydrolase YflN
GJMMAFOP_04655	CDS	1644				hypothetical protein
GJMMAFOP_04656	CDS	1098	nos_2	1.14.14.47	COG4362	Nitric oxide synthase oxygenase
GJMMAFOP_04657	CDS	1035	ydhD_3	3.2.-.-	COG3858	Putative sporulation-specific glycosylase YdhD
GJMMAFOP_04658	CDS	639	sdpI_2		COG5658	Immunity protein SdpI
GJMMAFOP_04659	CDS	285	sdpR_2		COG0640	Transcriptional repressor SdpR
GJMMAFOP_04660	CDS	273	acyP_2	3.6.1.7	COG1254	Acylphosphatase
GJMMAFOP_04661	CDS	651	yiiM_3		COG2258	Protein YiiM
GJMMAFOP_04662	CDS	132				hypothetical protein
GJMMAFOP_04663	CDS	156				hypothetical protein
GJMMAFOP_04664	CDS	753	mapB_2	3.4.11.18	COG0024	Methionine aminopeptidase 2
GJMMAFOP_04665	CDS	1962	ltaS2_4		COG1368	Lipoteichoic acid synthase 2
GJMMAFOP_04666	CDS	378				hypothetical protein
GJMMAFOP_04667	CDS	1413	alsT_4		COG1115	Amino-acid carrier protein AlsT
GJMMAFOP_04668	CDS	1413	treP_1		COG1263	PTS system trehalose-specific EIIBC component
GJMMAFOP_04669	CDS	1689	treA_1	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
GJMMAFOP_04670	CDS	717	treR_1		COG2188	HTH-type transcriptional regulator TreR
GJMMAFOP_04671	CDS	693	lpxD	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
GJMMAFOP_04672	CDS	486				hypothetical protein
GJMMAFOP_04673	CDS	1344				hypothetical protein
GJMMAFOP_04674	CDS	315				hypothetical protein
GJMMAFOP_04675	CDS	186				hypothetical protein
GJMMAFOP_04676	CDS	270				hypothetical protein
GJMMAFOP_04677	CDS	264				hypothetical protein
GJMMAFOP_04678	CDS	954				hypothetical protein
GJMMAFOP_04679	CDS	636				hypothetical protein
GJMMAFOP_04680	CDS	156				hypothetical protein
GJMMAFOP_04681	CDS	399				hypothetical protein
GJMMAFOP_04682	CDS	1500				hypothetical protein
GJMMAFOP_04683	CDS	108				hypothetical protein
GJMMAFOP_04684	CDS	207				hypothetical protein
GJMMAFOP_04685	CDS	246				hypothetical protein
GJMMAFOP_04686	CDS	459				hypothetical protein
GJMMAFOP_04687	CDS	564				hypothetical protein
GJMMAFOP_04688	CDS	369				hypothetical protein
GJMMAFOP_04689	CDS	684				hypothetical protein
GJMMAFOP_04690	CDS	1326				hypothetical protein
GJMMAFOP_04691	CDS	2808				hypothetical protein
GJMMAFOP_04692	CDS	120				hypothetical protein
GJMMAFOP_04693	CDS	516				hypothetical protein
GJMMAFOP_04694	CDS	570				hypothetical protein
GJMMAFOP_04695	CDS	765	aroD_2	4.2.1.10	COG0710	3-dehydroquinate dehydratase
GJMMAFOP_04696	CDS	1776	thiC_2	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
GJMMAFOP_04697	CDS	768	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
GJMMAFOP_04698	CDS	990	ssuA_2		COG0715	Putative aliphatic sulfonates-binding protein
GJMMAFOP_04699	CDS	837	ssuC_3		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
GJMMAFOP_04700	CDS	1182	ssuD_2	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
GJMMAFOP_04701	CDS	459				hypothetical protein
GJMMAFOP_04702	CDS	207				hypothetical protein
GJMMAFOP_04703	CDS	213				hypothetical protein
GJMMAFOP_04704	CDS	747	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
GJMMAFOP_04705	CDS	1470				hypothetical protein
GJMMAFOP_04706	CDS	909				hypothetical protein
GJMMAFOP_04707	CDS	285				hypothetical protein
GJMMAFOP_04708	CDS	270	rpsN2_2		COG0199	Alternate 30S ribosomal protein S14
GJMMAFOP_04709	tRNA	74				tRNA-Gly(tcc)
GJMMAFOP_04710	CDS	630				hypothetical protein
GJMMAFOP_04711	CDS	1149	queG_2	1.17.99.6	COG1600	Epoxyqueuosine reductase
GJMMAFOP_04712	CDS	903				hypothetical protein
GJMMAFOP_04713	CDS	474	trmL_2	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
GJMMAFOP_04714	CDS	615				hypothetical protein
GJMMAFOP_04715	CDS	711				hypothetical protein
GJMMAFOP_04716	CDS	633				hypothetical protein
GJMMAFOP_04717	CDS	216				hypothetical protein
GJMMAFOP_04718	CDS	1896				hypothetical protein
GJMMAFOP_04719	CDS	1167				hypothetical protein
GJMMAFOP_04720	CDS	633	aaeA_2			p-hydroxybenzoic acid efflux pump subunit AaeA
GJMMAFOP_04721	CDS	1590	emrB_2			Multidrug export protein EmrB
GJMMAFOP_04722	CDS	531	pnpB_2	1.6.5.6		p-benzoquinone reductase
GJMMAFOP_04723	CDS	333				hypothetical protein
GJMMAFOP_04724	CDS	543				hypothetical protein
GJMMAFOP_04725	CDS	924	bcrA_5			Bacitracin transport ATP-binding protein BcrA
GJMMAFOP_04726	CDS	942				hypothetical protein
GJMMAFOP_04727	CDS	1887				hypothetical protein
GJMMAFOP_04728	CDS	828				hypothetical protein
GJMMAFOP_04729	CDS	4320				hypothetical protein
GJMMAFOP_04730	CDS	363				hypothetical protein
GJMMAFOP_04731	CDS	633				hypothetical protein
GJMMAFOP_04732	CDS	381				hypothetical protein
GJMMAFOP_04733	CDS	414				hypothetical protein
GJMMAFOP_04734	CDS	357				hypothetical protein
GJMMAFOP_04735	CDS	291				hypothetical protein
GJMMAFOP_04736	CDS	1299				hypothetical protein
GJMMAFOP_04737	CDS	591				hypothetical protein
GJMMAFOP_04738	CDS	1179				hypothetical protein
GJMMAFOP_04739	CDS	1755				hypothetical protein
GJMMAFOP_04740	CDS	414				hypothetical protein
GJMMAFOP_04741	CDS	372				hypothetical protein
GJMMAFOP_04742	CDS	207				hypothetical protein
GJMMAFOP_04743	CDS	291				hypothetical protein
GJMMAFOP_04744	CDS	249				hypothetical protein
GJMMAFOP_04745	CDS	183				hypothetical protein
GJMMAFOP_04746	CDS	417				hypothetical protein
GJMMAFOP_04747	CDS	504				hypothetical protein
GJMMAFOP_04748	CDS	213				hypothetical protein
GJMMAFOP_04749	CDS	543	xerC_6			Tyrosine recombinase XerC
GJMMAFOP_04750	CDS	441				hypothetical protein
GJMMAFOP_04751	CDS	129				hypothetical protein
GJMMAFOP_04752	CDS	249				hypothetical protein
GJMMAFOP_04753	CDS	156				hypothetical protein
GJMMAFOP_04754	CDS	234				hypothetical protein
GJMMAFOP_04755	CDS	201				hypothetical protein
GJMMAFOP_04756	CDS	150				hypothetical protein
GJMMAFOP_04757	CDS	501				hypothetical protein
GJMMAFOP_04758	CDS	1713				hypothetical protein
GJMMAFOP_04759	CDS	837				hypothetical protein
GJMMAFOP_04760	CDS	4470				hypothetical protein
GJMMAFOP_04761	CDS	99				hypothetical protein
GJMMAFOP_04762	CDS	366				hypothetical protein
GJMMAFOP_04763	CDS	618				hypothetical protein
GJMMAFOP_04764	CDS	384				hypothetical protein
GJMMAFOP_04765	CDS	399				hypothetical protein
GJMMAFOP_04766	CDS	309				hypothetical protein
GJMMAFOP_04767	CDS	303				hypothetical protein
GJMMAFOP_04768	CDS	444				hypothetical protein
GJMMAFOP_04769	CDS	1281				hypothetical protein
GJMMAFOP_04770	CDS	732	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
GJMMAFOP_04771	CDS	1311				hypothetical protein
GJMMAFOP_04772	CDS	195				hypothetical protein
GJMMAFOP_04773	CDS	1710				hypothetical protein
GJMMAFOP_04774	CDS	516				hypothetical protein
GJMMAFOP_04775	CDS	375				hypothetical protein
GJMMAFOP_04776	CDS	309				hypothetical protein
GJMMAFOP_04777	CDS	669				hypothetical protein
GJMMAFOP_04778	CDS	225				hypothetical protein
GJMMAFOP_04779	CDS	192				hypothetical protein
GJMMAFOP_04780	CDS	543	xerC_7			Tyrosine recombinase XerC
GJMMAFOP_04781	CDS	441				hypothetical protein
GJMMAFOP_04782	CDS	129				hypothetical protein
GJMMAFOP_04783	CDS	267				hypothetical protein
GJMMAFOP_04784	CDS	168				hypothetical protein
GJMMAFOP_04785	CDS	183				hypothetical protein
GJMMAFOP_04786	CDS	213				hypothetical protein
GJMMAFOP_04787	CDS	312				hypothetical protein
GJMMAFOP_04788	CDS	249				hypothetical protein
GJMMAFOP_04789	CDS	315				hypothetical protein
GJMMAFOP_04790	CDS	138				hypothetical protein
GJMMAFOP_04791	CDS	213				hypothetical protein
GJMMAFOP_04792	CDS	234				hypothetical protein
GJMMAFOP_04793	CDS	201				hypothetical protein
GJMMAFOP_04794	CDS	150				hypothetical protein
GJMMAFOP_04795	CDS	390				hypothetical protein
GJMMAFOP_04796	tRNA	74				tRNA-Gly(tcc)
GJMMAFOP_04797	tRNA	77				tRNA-Arg(acg)
GJMMAFOP_04798	CDS	1422	iolT_4			Major myo-inositol transporter IolT
GJMMAFOP_04799	CDS	633	srtA	3.4.22.-	COG3764	Sortase A
GJMMAFOP_04800	CDS	5913				hypothetical protein
GJMMAFOP_04801	CDS	1083	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
GJMMAFOP_04802	CDS	3066	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
GJMMAFOP_04803	CDS	1173	adh2_4	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
GJMMAFOP_04804	CDS	1206	bcr_2			Bicyclomycin resistance protein
GJMMAFOP_04805	CDS	450	rppH_1	3.6.1.-		RNA pyrophosphohydrolase
GJMMAFOP_04806	CDS	1896	oatA_2	2.3.1.-		O-acetyltransferase OatA
GJMMAFOP_04807	CDS	861	rsiV_2			Anti-sigma-V factor RsiV
GJMMAFOP_04808	CDS	498	sigV_2		COG1595	RNA polymerase sigma factor SigV
GJMMAFOP_04809	CDS	90				hypothetical protein
GJMMAFOP_04810	CDS	264				hypothetical protein
GJMMAFOP_04811	CDS	825		3.-.-.-		putative hydrolase
GJMMAFOP_04812	CDS	360				hypothetical protein
GJMMAFOP_04813	CDS	633				hypothetical protein
GJMMAFOP_04814	CDS	588	cycA_3		COG1113	D-serine/D-alanine/glycine transporter
GJMMAFOP_04815	CDS	783	cycA_4		COG1113	D-serine/D-alanine/glycine transporter
GJMMAFOP_04816	CDS	783	kynB	3.5.1.9		Kynurenine formamidase
GJMMAFOP_04817	CDS	1227				hypothetical protein
GJMMAFOP_04818	CDS	330	hxlR_2		COG1733	HTH-type transcriptional activator HxlR
GJMMAFOP_04819	CDS	573	ydeN_2	3.-.-.-	COG3545	Putative hydrolase YdeN
GJMMAFOP_04820	CDS	852	gltR_5		COG0583	HTH-type transcriptional regulator GltR
GJMMAFOP_04821	CDS	1113	iolG_4	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
GJMMAFOP_04822	CDS	873				hypothetical protein
GJMMAFOP_04823	CDS	336				hypothetical protein
GJMMAFOP_04824	CDS	915				hypothetical protein
GJMMAFOP_04825	CDS	618	paiB_2		COG2808	Protease synthase and sporulation protein PAI 2
GJMMAFOP_04826	CDS	519	paiA_2	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
GJMMAFOP_04827	CDS	453				hypothetical protein
GJMMAFOP_04828	CDS	615				hypothetical protein
GJMMAFOP_04829	CDS	654				hypothetical protein
GJMMAFOP_04830	CDS	1296	rfnT_3			Riboflavin transporter RfnT
GJMMAFOP_04831	CDS	1386	ptsJ_2		COG1167	Vitamin B6 salvage pathway transcriptional repressor PtsJ
GJMMAFOP_04832	CDS	987	ppsC_2	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
GJMMAFOP_04833	CDS	204	cspC_2		COG1278	Cold shock protein CspC
GJMMAFOP_04834	CDS	1029	des_2	1.14.19.-	COG3239	Fatty acid desaturase
GJMMAFOP_04835	CDS	642	xynA_2	3.2.1.8		Endo-1,4-beta-xylanase A
GJMMAFOP_04836	CDS	1044				hypothetical protein
GJMMAFOP_04837	CDS	126				hypothetical protein
GJMMAFOP_04838	CDS	273				hypothetical protein
GJMMAFOP_04839	CDS	894				hypothetical protein
GJMMAFOP_04840	CDS	807				hypothetical protein
GJMMAFOP_04841	CDS	531				hypothetical protein
GJMMAFOP_04842	tRNA	87				tRNA-Leu(gag)
GJMMAFOP_04843	tRNA	84				tRNA-Leu(tag)
GJMMAFOP_04844	tRNA	76				tRNA-Lys(ttt)
GJMMAFOP_04845	tRNA	75				tRNA-Gln(ttg)
GJMMAFOP_04846	tRNA	74				tRNA-Glu(ttc)
GJMMAFOP_04847	tRNA	91				tRNA-Ser(gct)
GJMMAFOP_04848	tRNA	75				tRNA-Asn(gtt)
GJMMAFOP_04849	CDS	462				Protein SprT-like protein
GJMMAFOP_04850	CDS	3120	smc_4			Chromosome partition protein Smc
GJMMAFOP_04851	CDS	624				hypothetical protein
GJMMAFOP_04852	CDS	558				hypothetical protein
GJMMAFOP_04853	CDS	2163	yhgF_1		COG2183	Protein YhgF
GJMMAFOP_04854	CDS	600	rsbX_1	3.1.3.3		Phosphoserine phosphatase RsbX
GJMMAFOP_04855	CDS	792	sigB_1		COG1191	RNA polymerase sigma-B factor
GJMMAFOP_04856	CDS	483	rsbW_1	2.7.11.1	COG2172	Serine-protein kinase RsbW
GJMMAFOP_04857	CDS	327	rsbV_1		COG1366	Anti-sigma-B factor antagonist
GJMMAFOP_04858	CDS	1008	rsbU_1	3.1.3.3	COG2208	Phosphoserine phosphatase RsbU
GJMMAFOP_04859	CDS	402	rsbT_1	2.7.11.1	COG2172	Serine/threonine-protein kinase RsbT
GJMMAFOP_04860	CDS	366	rsbS_1		COG1366	RsbT antagonist protein RsbS
GJMMAFOP_04861	CDS	828	rsbRA_1		COG1366	RsbT co-antagonist protein RsbRA
GJMMAFOP_04862	CDS	351	ndoA_1	3.1.27.-	COG2337	Endoribonuclease EndoA
GJMMAFOP_04863	CDS	282	ndoAI_1		COG0864	Antitoxin EndoAI
GJMMAFOP_04864	CDS	1173	alr_1	5.1.1.1		Alanine racemase
GJMMAFOP_04865	CDS	1008	ydcC_1		COG2834	Sporulation protein YdcC
GJMMAFOP_04866	CDS	600	gluP_2	3.4.21.105	COG0705	Rhomboid protease GluP
GJMMAFOP_04867	CDS	1485				hypothetical protein
GJMMAFOP_04868	CDS	480				hypothetical protein
GJMMAFOP_04869	CDS	1464	cshA_1	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
GJMMAFOP_04870	CDS	663		3.1.1.23		Thermostable monoacylglycerol lipase
GJMMAFOP_04871	CDS	1371	murF_1	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
GJMMAFOP_04872	CDS	1086	ddl_1	6.3.2.4		D-alanine--D-alanine ligase
GJMMAFOP_04873	CDS	321	ydbP_1		COG0526	Thioredoxin-like protein YdbP
GJMMAFOP_04874	CDS	159				hypothetical protein
GJMMAFOP_04875	CDS	156				hypothetical protein
GJMMAFOP_04876	CDS	1149	ydbM_1	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
GJMMAFOP_04877	CDS	357				hypothetical protein
GJMMAFOP_04878	CDS	768				hypothetical protein
GJMMAFOP_04879	CDS	927	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GJMMAFOP_04880	CDS	1245	gltP_1		COG1301	Proton/glutamate-aspartate symporter
GJMMAFOP_04881	CDS	1041				hypothetical protein
GJMMAFOP_04882	CDS	441	gsiB_1		COG3729	Glucose starvation-inducible protein B
GJMMAFOP_04883	CDS	690				hypothetical protein
GJMMAFOP_04884	CDS	1290				hypothetical protein
GJMMAFOP_04885	CDS	822				hypothetical protein
GJMMAFOP_04886	CDS	447				hypothetical protein
GJMMAFOP_04887	CDS	1215	oleD_3	2.4.1.-		Oleandomycin glycosyltransferase
GJMMAFOP_04888	CDS	1422	aspA_2	4.3.1.1	COG1027	Aspartate ammonia-lyase
GJMMAFOP_04889	CDS	261				hypothetical protein
GJMMAFOP_04890	CDS	1281	mntH_1		COG1914	Divalent metal cation transporter MntH
GJMMAFOP_04891	CDS	552	ydaF_2	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
GJMMAFOP_04892	CDS	252				hypothetical protein
GJMMAFOP_04893	CDS	612		1.14.99.53	COG3397	Lytic chitin monooxygenase
GJMMAFOP_04894	CDS	1722	ydaP_1		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
GJMMAFOP_04895	CDS	390				hypothetical protein
GJMMAFOP_04896	CDS	2097	menF	5.4.4.2		Isochorismate synthase MenF
GJMMAFOP_04897	CDS	918	tyrA		COG0287	T-protein
GJMMAFOP_04898	CDS	2214	topB_1	5.6.2.1	COG0550	DNA topoisomerase 3
GJMMAFOP_04899	CDS	429	lrpC_4		COG1522	HTH-type transcriptional regulator LrpC
GJMMAFOP_04900	CDS	411				hypothetical protein
GJMMAFOP_04901	CDS	294				hypothetical protein
GJMMAFOP_04902	CDS	942	msrR			Regulatory protein MsrR
GJMMAFOP_04903	CDS	810	amj_1			Lipid II flippase Amj
GJMMAFOP_04904	CDS	423	ydaG_1		COG3871	General stress protein 26
GJMMAFOP_04905	CDS	384				hypothetical protein
GJMMAFOP_04906	CDS	504	ydaE_1	5.3.1.15	COG3822	putative D-lyxose ketol-isomerase
GJMMAFOP_04907	CDS	870	ydaD_3	1.-.-.-		General stress protein 39
GJMMAFOP_04908	CDS	2079	mtlR_1			Transcriptional regulator MtlR
GJMMAFOP_04909	CDS	1140	mtlD_1	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
GJMMAFOP_04910	CDS	441	mtlF_1		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
GJMMAFOP_04911	CDS	1425	mtlA_1			PTS system mannitol-specific EIICB component
GJMMAFOP_04912	CDS	639	lipC_3	3.-.-.-	COG2755	Spore germination lipase LipC
GJMMAFOP_04913	CDS	750	kipR_1		COG1414	HTH-type transcriptional regulator KipR
GJMMAFOP_04914	CDS	1014	pxpC_1	3.5.2.9	COG1984	5-oxoprolinase subunit C
GJMMAFOP_04915	CDS	735	pxpB_1	3.5.2.9	COG2049	5-oxoprolinase subunit B
GJMMAFOP_04916	CDS	801		4.2.1.-	COG4336	Putative hydro-lyase
GJMMAFOP_04917	CDS	1212				hypothetical protein
GJMMAFOP_04918	CDS	762	pxpA_1	3.5.2.9	COG1540	5-oxoprolinase subunit A
GJMMAFOP_04919	CDS	756	ycsE_1	3.1.3.104		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE
GJMMAFOP_04920	CDS	954	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
GJMMAFOP_04921	CDS	843	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
GJMMAFOP_04922	CDS	1374	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
GJMMAFOP_04923	CDS	282				hypothetical protein
GJMMAFOP_04924	CDS	2175				hypothetical protein
GJMMAFOP_04925	CDS	465				hypothetical protein
GJMMAFOP_04926	CDS	396	fabZ_2	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
GJMMAFOP_04927	CDS	1641	sdcS_2			Sodium-dependent dicarboxylate transporter SdcS
GJMMAFOP_04928	CDS	681	glaR		COG1802	HTH-type transcriptional repressor GlaR
GJMMAFOP_04929	CDS	1461	nasF_1	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
GJMMAFOP_04930	CDS	321	nasE_1	1.7.1.4	COG2146	Assimilatory nitrite reductase [NAD(P)H] small subunit
GJMMAFOP_04931	CDS	2421	nasD_1	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
